sample_id,paired_sethy_id,paired_sethy_filename,class_name,mask_path,dataset_role
RICESEG_002435,SETHY_002435,BLAST6_052.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_052.jpg,XAI_GROUND_TRUTH
RICESEG_002436,SETHY_002436,BLAST6_053.JPG,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_053.JPG,XAI_GROUND_TRUTH
RICESEG_002437,SETHY_002437,BLAST6_054.JPG,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_054.JPG,XAI_GROUND_TRUTH
RICESEG_002438,SETHY_002438,BLAST6_055.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_055.jpg,XAI_GROUND_TRUTH
RICESEG_002439,SETHY_002439,BLAST6_056.JPG,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_056.JPG,XAI_GROUND_TRUTH
RICESEG_002440,SETHY_002440,BLAST6_057.JPG,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_057.JPG,XAI_GROUND_TRUTH
RICESEG_002441,SETHY_002441,BLAST6_058.JPG,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_058.JPG,XAI_GROUND_TRUTH
RICESEG_002442,SETHY_002442,BLAST6_059.JPG,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_059.JPG,XAI_GROUND_TRUTH
RICESEG_002443,SETHY_002443,BLAST6_060.JPG,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_060.JPG,XAI_GROUND_TRUTH
RICESEG_002444,SETHY_002444,BLAST6_061.JPG,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_061.JPG,XAI_GROUND_TRUTH
RICESEG_002445,SETHY_002445,BLAST6_062.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_062.jpg,XAI_GROUND_TRUTH
RICESEG_002446,SETHY_002446,BLAST6_063.JPG,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_063.JPG,XAI_GROUND_TRUTH
RICESEG_002447,SETHY_002447,BLAST6_064.JPG,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_064.JPG,XAI_GROUND_TRUTH
RICESEG_002448,SETHY_002448,BLAST6_065.JPG,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_065.JPG,XAI_GROUND_TRUTH
RICESEG_002449,SETHY_002449,BLAST6_066.JPG,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_066.JPG,XAI_GROUND_TRUTH
RICESEG_002450,SETHY_002450,BLAST6_067.JPG,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_067.JPG,XAI_GROUND_TRUTH
RICESEG_002451,SETHY_002451,BLAST6_068.JPG,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_068.JPG,XAI_GROUND_TRUTH
RICESEG_002452,SETHY_002452,BLAST6_069.JPG,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_069.JPG,XAI_GROUND_TRUTH
RICESEG_002453,SETHY_002453,BLAST6_070.JPG,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_070.JPG,XAI_GROUND_TRUTH
RICESEG_002454,SETHY_002454,BLAST6_071.JPG,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_071.JPG,XAI_GROUND_TRUTH
RICESEG_002455,SETHY_002455,BLAST6_072.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_072.jpg,XAI_GROUND_TRUTH
RICESEG_002456,SETHY_002456,BLAST6_073.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_073.jpg,XAI_GROUND_TRUTH
RICESEG_002457,SETHY_002457,BLAST6_074.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_074.jpg,XAI_GROUND_TRUTH
RICESEG_002458,SETHY_002458,BLAST6_075.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_075.jpg,XAI_GROUND_TRUTH
RICESEG_002459,SETHY_002459,BLAST6_076.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_076.jpg,XAI_GROUND_TRUTH
RICESEG_002460,SETHY_002460,BLAST6_077.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_077.jpg,XAI_GROUND_TRUTH
RICESEG_002461,SETHY_002461,BLAST6_078.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_078.jpg,XAI_GROUND_TRUTH
RICESEG_002462,SETHY_002462,BLAST6_079.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_079.jpg,XAI_GROUND_TRUTH
RICESEG_002463,SETHY_002463,BLAST6_080.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_080.jpg,XAI_GROUND_TRUTH
RICESEG_002464,SETHY_002464,BLAST6_081.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_081.jpg,XAI_GROUND_TRUTH
RICESEG_002465,SETHY_002465,BLAST6_082.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_082.jpg,XAI_GROUND_TRUTH
RICESEG_002466,SETHY_002466,BLAST6_083.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_083.jpg,XAI_GROUND_TRUTH
RICESEG_002467,SETHY_002467,BLAST6_084.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_084.jpg,XAI_GROUND_TRUTH
RICESEG_002468,SETHY_002468,BLAST6_085.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_085.jpg,XAI_GROUND_TRUTH
RICESEG_002469,SETHY_002469,BLAST6_086.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_086.jpg,XAI_GROUND_TRUTH
RICESEG_002470,SETHY_002470,BLAST6_087.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_087.jpg,XAI_GROUND_TRUTH
RICESEG_002471,SETHY_002471,BLAST6_088.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_088.jpg,XAI_GROUND_TRUTH
RICESEG_002472,SETHY_002472,BLAST6_089.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_089.jpg,XAI_GROUND_TRUTH
RICESEG_002473,SETHY_002473,BLAST6_090.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_090.jpg,XAI_GROUND_TRUTH
RICESEG_002474,SETHY_002474,BLAST6_091.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_091.jpg,XAI_GROUND_TRUTH
RICESEG_002475,SETHY_002475,BLAST6_092.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_092.jpg,XAI_GROUND_TRUTH
RICESEG_002476,SETHY_002476,BLAST6_093.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_093.jpg,XAI_GROUND_TRUTH
RICESEG_002477,SETHY_002477,BLAST6_094.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_094.jpg,XAI_GROUND_TRUTH
RICESEG_002478,SETHY_002478,BLAST6_095.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_095.jpg,XAI_GROUND_TRUTH
RICESEG_002479,SETHY_002479,BLAST6_096.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_096.jpg,XAI_GROUND_TRUTH
RICESEG_002480,SETHY_002480,BLAST6_097.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_097.jpg,XAI_GROUND_TRUTH
RICESEG_002481,SETHY_002481,BLAST6_098.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_098.jpg,XAI_GROUND_TRUTH
RICESEG_002482,SETHY_002482,BLAST6_099.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_099.jpg,XAI_GROUND_TRUTH
RICESEG_002483,SETHY_002483,BLAST6_100.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_100.jpg,XAI_GROUND_TRUTH
RICESEG_002484,SETHY_002484,BLAST6_101.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_101.jpg,XAI_GROUND_TRUTH
RICESEG_002485,SETHY_002485,BLAST6_102.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_102.jpg,XAI_GROUND_TRUTH
RICESEG_002486,SETHY_002486,BLAST6_103.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_103.jpg,XAI_GROUND_TRUTH
RICESEG_002487,SETHY_002487,BLAST6_104.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_104.jpg,XAI_GROUND_TRUTH
RICESEG_002488,SETHY_002488,BLAST6_105.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_105.jpg,XAI_GROUND_TRUTH
RICESEG_002489,SETHY_002489,BLAST6_106.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_106.jpg,XAI_GROUND_TRUTH
RICESEG_002490,SETHY_002490,BLAST6_107.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_107.jpg,XAI_GROUND_TRUTH
RICESEG_002491,SETHY_002491,BLAST6_108.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_108.jpg,XAI_GROUND_TRUTH
RICESEG_002492,SETHY_002492,BLAST6_109.JPG,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_109.JPG,XAI_GROUND_TRUTH
RICESEG_002493,SETHY_002493,BLAST6_110.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_110.jpg,XAI_GROUND_TRUTH
RICESEG_002494,SETHY_002494,BLAST6_111.JPG,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_111.JPG,XAI_GROUND_TRUTH
RICESEG_002495,SETHY_002495,BLAST6_112.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_112.jpg,XAI_GROUND_TRUTH
RICESEG_002496,SETHY_002496,BLAST6_113.JPG,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_113.JPG,XAI_GROUND_TRUTH
RICESEG_002497,SETHY_002497,BLAST6_114.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_114.jpg,XAI_GROUND_TRUTH
RICESEG_002498,SETHY_002498,BLAST6_115.JPG,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_115.JPG,XAI_GROUND_TRUTH
RICESEG_002499,SETHY_002499,BLAST6_116.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_116.jpg,XAI_GROUND_TRUTH
RICESEG_002500,SETHY_002500,BLAST6_117.JPG,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_117.JPG,XAI_GROUND_TRUTH
RICESEG_002501,SETHY_002501,BLAST6_118.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_118.jpg,XAI_GROUND_TRUTH
RICESEG_002502,SETHY_002502,BLAST6_119.JPG,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_119.JPG,XAI_GROUND_TRUTH
RICESEG_002503,SETHY_002503,BLAST6_120.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_120.jpg,XAI_GROUND_TRUTH
RICESEG_002504,SETHY_002504,BLAST6_121.JPG,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_121.JPG,XAI_GROUND_TRUTH
RICESEG_002505,SETHY_002505,BLAST6_122.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_122.jpg,XAI_GROUND_TRUTH
RICESEG_002506,SETHY_002506,BLAST6_123.JPG,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_123.JPG,XAI_GROUND_TRUTH
RICESEG_002507,SETHY_002507,BLAST6_124.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_124.jpg,XAI_GROUND_TRUTH
RICESEG_002508,SETHY_002508,BLAST6_125.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_125.jpg,XAI_GROUND_TRUTH
RICESEG_002509,SETHY_002509,BLAST6_126.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_126.jpg,XAI_GROUND_TRUTH
RICESEG_002510,SETHY_002510,BLAST6_127.JPG,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_127.JPG,XAI_GROUND_TRUTH
RICESEG_002511,SETHY_002511,BLAST6_128.JPG,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_128.JPG,XAI_GROUND_TRUTH
RICESEG_002512,SETHY_002512,BLAST6_129.JPG,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_129.JPG,XAI_GROUND_TRUTH
RICESEG_002513,SETHY_002513,BLAST6_130.JPG,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_130.JPG,XAI_GROUND_TRUTH
RICESEG_002514,SETHY_002514,BLAST6_131.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_131.jpg,XAI_GROUND_TRUTH
RICESEG_002515,SETHY_002515,BLAST6_132.JPG,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_132.JPG,XAI_GROUND_TRUTH
RICESEG_002516,SETHY_002516,BLAST6_133.JPG,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_133.JPG,XAI_GROUND_TRUTH
RICESEG_002517,SETHY_002517,BLAST6_134.jpg,Blast,D:\BTech Final Year Project\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\RiceSeg-5932 Complete Pixel-Level Segmentation Mas\Rice_Leaf_Disease_Segmentation_Masks\mask-vesrion1\Blast\BLAST6_134.jpg,XAI_GROUND_TRUTH
