duplicate_group_id,sha256,sample_count,is_duplicate_group,classes,sample_ids
UNIQUE_GROUP_011128,9ee95d64191953617418775010656ecb36aa0cf634dfaf5a77d9147fd76650e8,1,False,['Sheath blight'],['PRIMARY_007572']
UNIQUE_GROUP_011129,9eec477f20ee8a9d99adf68870d031013d84e082027aa5eb5e671d1e6eecd4a1,1,False,['Leaf smut'],['PRIMARY_003925']
UNIQUE_GROUP_011130,9eed3007b85b12611aa9a14c8862609ba344cc997a253e00b6d97cbed298d6a8,1,False,['Blast'],['PRIMARY_008445']
UNIQUE_GROUP_011131,9ef02f920301931b271b969c3d4b2367a0abbc2b2bac6869cd7a1bed65edf554,1,False,['Brown spot'],['PRIMARY_010169']
UNIQUE_GROUP_011132,9ef095675f96bc0278756a8ab5057792bde327fa5f3373107967a164ac284a9a,1,False,['Brown spot'],['PRIMARY_010188']
UNIQUE_GROUP_011133,9ef3cefe82884d8c42f91787343d1b5490c04250b37fb0b82fcec791ec8a828c,1,False,['Rice Tungro'],['PRIMARY_015687']
UNIQUE_GROUP_011134,9ef67326cd065467b5ded38df9f3a0037f01346d22ad493724b98f684f5da131,1,False,['Brown spot'],['PRIMARY_003410']
UNIQUE_GROUP_011135,9ef8856204fdbfe1a5cf02401792b6187fbce8c7a4889521598f90b8c8c8a84f,1,False,['Healthy'],['PRIMARY_012741']
UNIQUE_GROUP_011136,9f086622836a7060d8df868eac020ba92d032fc6670d808f52e0edfea2ddf7e1,1,False,['Rice Tungro'],['PRIMARY_006242']
UNIQUE_GROUP_011137,9f09ecfc0bdae425e0690f36b4da146df14a853878986dfb1440e73a006eb442,1,False,['Rice Tungro'],['PRIMARY_015247']
UNIQUE_GROUP_011138,9f0c108fb0784cf397a77f35cd92808b2dcdd2ee8f07660cc0d89ec81d0770c4,1,False,['Rice Tungro'],['PRIMARY_015635']
UNIQUE_GROUP_011139,9f11ec16715e5d855d25b900ed435938cc718ea4820ce907a6e5078725eeafc5,1,False,['Brown spot'],['PRIMARY_001636']
UNIQUE_GROUP_011140,9f12f9b69932987cf4ba10919a1f417ab38c9f40a95566718938d0fec26d4ce0,1,False,['Leaf smut'],['PRIMARY_003533']
UNIQUE_GROUP_011141,9f1bb7f525124735a9cbef82bbb1bd00bce7dcf511ea995293163d8f331d2d17,1,False,['Healthy'],['PRIMARY_011970']
UNIQUE_GROUP_011142,9f1c9f64be1cfc138c1875a4327956108d3f4ed27a42fd6473263ee6c23287de,1,False,['Brown spot'],['PRIMARY_002228']
UNIQUE_GROUP_011143,9f22f36e9e486e8050752ca0e3088705d74d144ffaf13479e9c5ff0708db8b90,1,False,['Brown spot'],['PRIMARY_009737']
UNIQUE_GROUP_011144,9f2611507ea99e81f82d91e068e8fad0def1f193c83d6cc3330cadc63ad345e1,1,False,['Brown spot'],['PRIMARY_009666']
UNIQUE_GROUP_011145,9f2874790f67ac6f41ab54bef1a1f74417bf1fa682dba53fa4204b5298fa6cae,1,False,['Brown spot'],['PRIMARY_011117']
UNIQUE_GROUP_011146,9f309a8558f13882c266c3bb121249f735c1cf594b55a66c0ac16eabbbdffd1f,1,False,['Leaf smut'],['PRIMARY_003566']
UNIQUE_GROUP_011147,9f35a770ff31925488eced702cc7fef0901a0c6e7403624bdb9c95341cc21667,1,False,['Blast'],['PRIMARY_001000']
UNIQUE_GROUP_011148,9f362b15b4ff65e65fccb5fb5705c1baca9e51e56b4960c82098f412d68f3251,1,False,['Rice Tungro'],['PRIMARY_005846']
UNIQUE_GROUP_011149,9f3b4f3e5385f0c117d7d5806bf73efc9b57b7cfc429b018fe80ffdb9767869b,1,False,['Rice Tungro'],['PRIMARY_005542']
UNIQUE_GROUP_011150,9f43a150eae1b323462dc125900f87ff515d4aa590437317df45ff917c8a3635,1,False,['Sheath blight'],['PRIMARY_006536']
UNIQUE_GROUP_011151,9f44f730733003a8d5cffb9a709950c6d81e0d76f82d94bc31117b01936d758a,1,False,['Brown spot'],['PRIMARY_001662']
UNIQUE_GROUP_011152,9f45aeed29362e074b401e97177b555c46326734b1582d1a0f50829987466d58,1,False,['Rice Tungro'],['PRIMARY_005953']
UNIQUE_GROUP_011153,9f4814c9b41a23725facce2cc4171bbebb7806fb40d96e86ba9fc9fb3b43b57d,1,False,['Rice Tungro'],['PRIMARY_015679']
UNIQUE_GROUP_011154,9f48565611b33b63d904ba4977b6c001ea40be6f47ff5de8c48136fae9310744,1,False,['Leaf smut'],['PRIMARY_013593']
UNIQUE_GROUP_011155,9f4f1f9baf0d610bcc2341e7778acf195b44914378c017db7845ffab523a2dfd,1,False,['Sheath blight'],['PRIMARY_017170']
UNIQUE_GROUP_011156,9f545dfa18fd46f0ebfecd5d71ca8237cfa624eff27ca5d5624a822338491376,1,False,['Leaf smut'],['PRIMARY_013488']
UNIQUE_GROUP_011157,9f58d9112eeffa5384ddc1809e310d70a59237d561a33921db42c9852853e4c9,1,False,['Rice Tungro'],['PRIMARY_016091']
UNIQUE_GROUP_011158,9f5c10e8368363ec7147c2d5e52770dde5abc363b45449e50f1be1e119d18a1e,1,False,['Blast'],['PRIMARY_009228']
UNIQUE_GROUP_011159,9f5f7f294da1207f175d7416e6fc8d273a208ad52d6ff28f9b95333f8ec121f0,1,False,['Healthy'],['PRIMARY_012002']
UNIQUE_GROUP_011160,9f5f87c1f4550f58a27f862ed1224cc63bb6f81978d21167ab1ffda47c658c04,1,False,['Rice Tungro'],['PRIMARY_004575']
UNIQUE_GROUP_011161,9f61347764d34498de573eedfeaf5031a14f8fcbd92c6d3b06333184f107e156,1,False,['Blast'],['PRIMARY_008608']
UNIQUE_GROUP_011162,9f67475d4c55e196e117e197fd0475b1d966a15d5f81976b7acd5a966e78b8b8,1,False,['Rice Tungro'],['PRIMARY_005903']
UNIQUE_GROUP_011163,9f675535c3008e5c8962eabe55092520822369baddffba4dda542fc49f8e82ef,1,False,['Healthy'],['PRIMARY_011883']
UNIQUE_GROUP_011164,9f684bdf403d603af06558b86dee39f188d7eb5aab055785c630891531366f13,1,False,['Healthy'],['PRIMARY_012825']
UNIQUE_GROUP_011165,9f6c24a4c8dfa8aba84b067e88f7b33bd4593e9b46b08c40305a514612407e57,1,False,['Sheath blight'],['PRIMARY_017462']
UNIQUE_GROUP_011166,9f700b1a372da901d92532e2170bdee9fde5161d28de5cbf56d332cb33274039,1,False,['Leaf smut'],['PRIMARY_013399']
UNIQUE_GROUP_011167,9f7b5d7330ebae22011af5515767da3699da8957a4d897f757625fbda18fe944,1,False,['Brown spot'],['PRIMARY_002200']
UNIQUE_GROUP_011168,9f80769e88280160c37203b6d2302142f0ef1eb63b402e9ee1c20cd79edef419,1,False,['Blast'],['PRIMARY_009304']
UNIQUE_GROUP_011169,9f83b0d8de7f7aac9169653c1ddb6ee824654203ff32247c439cc346553b746f,1,False,['Leaf smut'],['PRIMARY_004060']
UNIQUE_GROUP_011170,9f877a5e07a3a845ed21e10e265c5d88b763fe99a03610ee327c4b1baf6d57aa,1,False,['Sheath blight'],['PRIMARY_006545']
UNIQUE_GROUP_011171,9f8b710b7c8dddeff8bae24d2e9b6d3fcd579293f404af67976e7096034c7b03,1,False,['Healthy'],['PRIMARY_012762']
UNIQUE_GROUP_011172,9f8c0f7bedcb4007710aa1a3891f3b8d4458e1480a7400adc745561ab5c4e27e,1,False,['Healthy'],['PRIMARY_011844']
UNIQUE_GROUP_011173,9f9185bda19ade3192460bf2fa97c9dbfe7484822370bf5259e617c9b8a7baa2,1,False,['Leaf smut'],['PRIMARY_003813']
UNIQUE_GROUP_011174,9f9232d076d809f3fa00b910ca8ac70e8bdef1c39094879c1cdd22f224e49b86,1,False,['Healthy'],['PRIMARY_012706']
UNIQUE_GROUP_011175,9f9355ac85b4bd45ab783e015779aac09b040d6ef72e8e9ce3507cb751313846,1,False,['Sheath blight'],['PRIMARY_007357']
UNIQUE_GROUP_011176,9f95fd2956a112c59619c3b315ffbbf04bd515f515a53711ce59979842971f70,1,False,['Blast'],['PRIMARY_000711']
UNIQUE_GROUP_011177,9f9e6b4bb9d8f653d1ffe2c549ecabe2696846076babe4d6a1d77ac151ae6678,1,False,['Leaf smut'],['PRIMARY_003715']
UNIQUE_GROUP_011178,9fa0e1202b2295b2cfc189a58f44e9986882cc714867acfd498cfa3a619e2b4f,1,False,['Sheath blight'],['PRIMARY_016517']
UNIQUE_GROUP_011179,9fac59a930972631735f68bfdf43f521b3417242a2b79a96520c00fcf85dd811,1,False,['Sheath blight'],['PRIMARY_007558']
UNIQUE_GROUP_011180,9fb5243c0674334991e5173c4c29a1024d2e3befcac1ca752c673acf9fd7e079,1,False,['Brown spot'],['PRIMARY_003026']
UNIQUE_GROUP_011181,9fb61396d76a51298c9b0187139070a031fce18ade758ed5335ee827150c3f06,1,False,['Rice Tungro'],['PRIMARY_015856']
UNIQUE_GROUP_011182,9fb6181308670ef2639c8048705faf73348911dc9ed52534be467c9640c944ad,1,False,['Brown spot'],['PRIMARY_011164']
UNIQUE_GROUP_011183,9fb85dfa8fdd869ef0b42324b4aed789a1e228e6a4a44a735857e2e4bf39b523,1,False,['Rice Tungro'],['PRIMARY_004840']
UNIQUE_GROUP_011184,9fb8cc9e1c578d31d18030d5b01caa788c50f4f89f19b5c6119dc66d072b54b1,1,False,['Blast'],['PRIMARY_008359']
UNIQUE_GROUP_011185,9fbd22dfee583168c36db39ca26ad81d001aab4085efee71fc8c5a6c041a1edd,1,False,['Rice Tungro'],['PRIMARY_006061']
UNIQUE_GROUP_011186,9fbe19a78108d98b675c83805d2429085db67b640d6a5af97fa193c879463630,1,False,['Blast'],['PRIMARY_008554']
UNIQUE_GROUP_011187,9fbf0f6b68ca643fd2ac0414f35e23bd73a0f9ed6f0fa4b84687130c6a61691f,1,False,['Rice Tungro'],['PRIMARY_016156']
UNIQUE_GROUP_011188,9fcddca57ec9669cc93ee21611027bfd90c7de3489f28bcd040f74fd11875893,1,False,['Blast'],['PRIMARY_009295']
UNIQUE_GROUP_011189,9fd962de347b8030fe5ac2c530b2fb9d42e424e3f63bbc53149176fb20165afd,1,False,['Brown spot'],['PRIMARY_010912']
UNIQUE_GROUP_011190,9fdcf25bfc059daaedc325b017342e7f26943d56be44c21daefd05339eaa794a,1,False,['Blast'],['PRIMARY_008587']
UNIQUE_GROUP_011191,9fe6b61e703599be9b129c031782ada6f952b4b95259d2a01197f45d3da42cd3,1,False,['Brown spot'],['PRIMARY_009691']
UNIQUE_GROUP_011192,9fe8489dd4376d92e24c97dc434190be4e56a71b7dcdaa5168a7d35135041c8f,1,False,['Healthy'],['PRIMARY_013086']
UNIQUE_GROUP_011193,9fecfd752edfe5f68586cdffd1f61d753ef536480ec8fdd406b3465a9cf1551a,1,False,['Brown spot'],['PRIMARY_009922']
UNIQUE_GROUP_011194,9ff394506e93795baf66bad974482fcf40844ae240ab88bb1909c97a643adbba,1,False,['Sheath blight'],['PRIMARY_016295']
UNIQUE_GROUP_011195,9ffd585c98f35722a273fdc77d8f5505108849a7d749bf80b9bb771eb3654889,1,False,['Sheath blight'],['PRIMARY_016797']
UNIQUE_GROUP_011196,9ffdb416962502f37796c135fc9c56628daed5aec3f2ab96c53698106df4366a,1,False,['Sheath blight'],['PRIMARY_016635']
UNIQUE_GROUP_011197,9ffe7fcc0210c6c0ff00393ff7839c4d7cd57373fb1cf618b210fd7603680fc1,1,False,['Blast'],['PRIMARY_008666']
UNIQUE_GROUP_011198,a004324c06122fa187b51e61de835f3ec73e0cdbb3644b04fbe2d20957c82cab,1,False,['Leaf smut'],['PRIMARY_013930']
UNIQUE_GROUP_011199,a00cdd2e901cedc77dd1bc4a75a048703389eef2b8e79d2401d213637d26409e,1,False,['Leaf smut'],['PRIMARY_003869']
UNIQUE_GROUP_011200,a00db499e1530a235995ea2e9f157bf4d0580f1615ec6844585926871fb5dcd2,1,False,['Leaf smut'],['PRIMARY_013633']
UNIQUE_GROUP_011201,a01066354a273fca4e3fae9b89c58ec33e03650c18a614777bf53e000fff52dc,1,False,['Brown spot'],['PRIMARY_011593']
UNIQUE_GROUP_011202,a015a058e2548a18bb1125b3e64775319e1182322ca7b4c5719169559d24df8a,1,False,['Brown spot'],['PRIMARY_003236']
UNIQUE_GROUP_011203,a019b17bc3df2bef6ca4e208468df3883245bffdf3ce841c9eeb897e687728cf,1,False,['Brown spot'],['PRIMARY_003427']
UNIQUE_GROUP_011204,a01d84a503daa66983acada822041dd91e2887e3557523de9ed9f8f703b3eafb,1,False,['Brown spot'],['PRIMARY_003397']
UNIQUE_GROUP_011205,a020deac71167164a4ffa38e3880895c794ca0418dda5cbaa459c71d38a5fe06,1,False,['Brown spot'],['PRIMARY_002475']
UNIQUE_GROUP_011206,a022c6f3c992674d9eec80810702dbc70ce2c61bb9111b38d0f2a576f29e1428,1,False,['Blast'],['PRIMARY_000028']
UNIQUE_GROUP_011207,a02445738995898f0f7dd94f34447c0db42d3d641a2f628acac0472bf918575e,1,False,['Blast'],['PRIMARY_001302']
UNIQUE_GROUP_011208,a0275365d8ba99396ae09bb081c935dbc18f10e360d3b65658884ed09875a71f,1,False,['Rice Tungro'],['PRIMARY_005853']
UNIQUE_GROUP_011209,a032f0ac8668c905e05af83c45b74512d2d4093f6adebcfeba075a3fb0c21e68,1,False,['Healthy'],['PRIMARY_013163']
UNIQUE_GROUP_011210,a036345e1264953df0c480f31bbd35949f73774728268051b9ee802de80a9f1d,1,False,['Leaf smut'],['PRIMARY_013815']
UNIQUE_GROUP_011211,a04546c60aa609a6e0b980c29b535286256da025d43c4c49e5b127923e93e35c,1,False,['Rice Tungro'],['PRIMARY_005228']
UNIQUE_GROUP_011212,a045abc2143a2e04ef225c57544d41edaa4f2971082483a4fd45fe4974bac571,1,False,['Brown spot'],['PRIMARY_002650']
UNIQUE_GROUP_011213,a0472cc94991b6b79e6ef54dd9872598263d7be90c36f3d2ae9357d4dc7c4dca,1,False,['Blast'],['PRIMARY_008914']
UNIQUE_GROUP_011214,a049b203180c1328e3ef5ec27bc048fcaf367c4cad5907ba51bb11cb44fe336f,1,False,['Brown spot'],['PRIMARY_010137']
UNIQUE_GROUP_011215,a04a2113db01d6be8a3fa30429733e361b1e083ce2e9f906349aed8d7072208c,1,False,['Rice Tungro'],['PRIMARY_005844']
UNIQUE_GROUP_011216,a05264c4ce7ab2d4b013188d28be89dd587775f4cf21be1e54fa501c3ef43f80,1,False,['Leaf smut'],['PRIMARY_004159']
UNIQUE_GROUP_011217,a058e1fadb77bb4d8b9c5ae923ae6664a5ad5cec34fb27063420cafa5c80069f,1,False,['Brown spot'],['PRIMARY_003001']
UNIQUE_GROUP_011218,a05b7365644987360044b113a31af54055f6f5ded9d6b24709b1cdc4c6120102,1,False,['Blast'],['PRIMARY_009442']
UNIQUE_GROUP_011219,a05c817c80f6d7aca13b8c18616511ab5eeed51b5c84165f371b329288adb243,1,False,['Rice Tungro'],['PRIMARY_014708']
UNIQUE_GROUP_011220,a06044814c316bf6f5dc3e743e20b1898f2b2e7ec54feb7fdb8befd038347813,1,False,['Rice Tungro'],['PRIMARY_004268']
UNIQUE_GROUP_011221,a062be925d8e8dbb78e7ead691778e9bfb7b88c3cff6f69093be5b70e3dfdddf,1,False,['Brown spot'],['PRIMARY_003190']
UNIQUE_GROUP_011222,a062e81d75ed265d7ec967d23d139cfa3d5d84d98aa5a647b2b3b103ecd652ee,1,False,['Sheath blight'],['PRIMARY_007788']
UNIQUE_GROUP_011223,a0639d1609421740d426a4209e3a15907420f8f21d12165cd3e90829b6a2cf7f,1,False,['Blast'],['PRIMARY_008234']
UNIQUE_GROUP_011224,a0642c67c5d0e3c96882420d2dd314076c345cfa65fd198064237500341546f7,1,False,['Rice Tungro'],['PRIMARY_006308']
UNIQUE_GROUP_011225,a0675269a8bbc4de5a8d7b1780773fc30eeadc9297beded3604d6f296ca5807a,1,False,['Sheath blight'],['PRIMARY_008016']
UNIQUE_GROUP_011226,a06ba0b8d97557e21927cb5f5a4c27675881025b8040a7c9c41882c9c7537e89,1,False,['Brown spot'],['PRIMARY_011231']
UNIQUE_GROUP_011227,a06c67b17d11f1a4e8f5a0c0a6288c6702c3c538796f85c320d35015aef2ff0f,1,False,['Leaf smut'],['PRIMARY_003561']
UNIQUE_GROUP_011228,a06d1533e2db7792846fba577ef76ed7e0f808004122f2e1d1eb7446edb18c16,1,False,['Brown spot'],['PRIMARY_010749']
UNIQUE_GROUP_011229,a06dde170898f5d2576be764ef819d4a4fef7495966db22645145e35f0fa5335,1,False,['Rice Tungro'],['PRIMARY_005751']
UNIQUE_GROUP_011230,a06ec1f5d4c5bc040425e4d263fcf0ad06acea588a256a8979ad98416397b81b,1,False,['Brown spot'],['PRIMARY_011303']
UNIQUE_GROUP_011231,a07177cc57f66f1b022c139e05d5c22244359b6c73dac0210cef893e79c37ee1,1,False,['Brown spot'],['PRIMARY_002410']
UNIQUE_GROUP_011232,a071f58af723bfd5f72105f9772366b813f8643776827ac0fda8738de4b96919,1,False,['Brown spot'],['PRIMARY_001719']
UNIQUE_GROUP_011233,a0727dea47dda3d605d5c62c9fa0cdd696d7ca4682128ff5a996ac6323ea27c1,1,False,['Brown spot'],['PRIMARY_009801']
UNIQUE_GROUP_011234,a078afc08d27c18e836fadd6adbb5b8631c13001ee020ba7209ec7c3b864b3c9,1,False,['Healthy'],['PRIMARY_011885']
UNIQUE_GROUP_011235,a07e709a27e5c6d6cd88b5797721f66abb1775e0ea45c4e99a23a869c5a2b307,1,False,['Leaf smut'],['PRIMARY_013968']
UNIQUE_GROUP_011236,a0834310201d9451468584fca2de0d917e93d6db9429fde79fdafbd4ed8286c4,1,False,['Rice Tungro'],['PRIMARY_005798']
UNIQUE_GROUP_011237,a086a89f6e4b9ed2e486bcbbf8d910903936e6a2895ccbdba5e70794d3368909,1,False,['Rice Tungro'],['PRIMARY_015449']
UNIQUE_GROUP_011238,a0877c4600377a35ccab41ea1b14d38332e8f5616e51ace6b395e1a06d7bf85d,1,False,['Blast'],['PRIMARY_000370']
UNIQUE_GROUP_011239,a08837c9fba0b2e037217a3898821ca54468db2cec7f97deb0cd3c921964f9c4,1,False,['Sheath blight'],['PRIMARY_016322']
UNIQUE_GROUP_011240,a088a0a9f93e41ed6bab5c8c2242c15489d1396ed6afd5a28baeb036b2651dab,1,False,['Sheath blight'],['PRIMARY_006985']
UNIQUE_GROUP_011241,a08bb481874ea9fe8c40a4fb7ae18bc4cdd814e7f55e8e3a2c165cec3b268e5d,1,False,['Blast'],['PRIMARY_000969']
UNIQUE_GROUP_011242,a0910ac2bc72a4b4fa082ac153e9f2aff46593b9dee207a4a6366278eddb9d3c,1,False,['Blast'],['PRIMARY_008372']
UNIQUE_GROUP_011243,a09bc2c1ce636fea587ec79d914e724642d25ef60b65ca5b60e6407114d20ea5,1,False,['Sheath blight'],['PRIMARY_007922']
UNIQUE_GROUP_011244,a09bde3fc7bac12f05db17dd2b337c28ea5e4ff09ca576500b926bad9b9a6ed5,1,False,['Brown spot'],['PRIMARY_009906']
UNIQUE_GROUP_011245,a09c8fe63570a936f5a29eda5deb964ce551111d67f676048ce89336a0d714b5,1,False,['Brown spot'],['PRIMARY_003123']
UNIQUE_GROUP_011246,a09ce157306e9ce0b5fd7f7fe402543b18d92ca2f420b4287d5ef4b5dbbdbce0,1,False,['Sheath blight'],['PRIMARY_016776']
UNIQUE_GROUP_011247,a09f03a771ef12ec36906abce6a5982829deda0a6b37f732e47e9c81355b492c,1,False,['Blast'],['PRIMARY_008684']
UNIQUE_GROUP_011248,a09f787e929ba3bb95c8e219128117ffdc62dcd2994be3cbfb3f236c6f7bccf2,1,False,['Rice Tungro'],['PRIMARY_014978']
UNIQUE_GROUP_011249,a0a1df4332627bb83678e355d4e070555a3905e7d5ca03f6bf644a45a3e8498d,1,False,['Rice Tungro'],['PRIMARY_015720']
UNIQUE_GROUP_011250,a0a55ddc9c403ea22056b89a860f1ee74ad28f3dad1f32afe46184087eef9134,1,False,['Rice Tungro'],['PRIMARY_005647']
UNIQUE_GROUP_011251,a0a9685befe39435cfb6716e9a12eb1a6571862f16d3d048568c916d57fd9d31,1,False,['Leaf smut'],['PRIMARY_013782']
UNIQUE_GROUP_011252,a0aa4b0b5a0bf9f2eb3797a99171d74670cdc8d5661c6b4a206196e725ac257a,1,False,['Brown spot'],['PRIMARY_010941']
UNIQUE_GROUP_011253,a0ac98de1f121f13ac5159a9548a1b1f6095589a97bc94a80ac0e12595fbe9f7,1,False,['Brown spot'],['PRIMARY_002271']
UNIQUE_GROUP_011254,a0ae51a7c48b789c0b43f6c556c7d2a0d139de6cc71ab6f0c9110747fcc7f8b9,1,False,['Sheath blight'],['PRIMARY_017587']
UNIQUE_GROUP_011255,a0b686ccefa76aba5047edb8866d9882ec54e38a441645288bbb1d5dd79a0600,1,False,['Blast'],['PRIMARY_000142']
UNIQUE_GROUP_011256,a0b7ffd3247275658430e624bfef9da12de7836f9ecb01b336620c351d85ce0b,1,False,['Brown spot'],['PRIMARY_010582']
UNIQUE_GROUP_011257,a0bd360a9c45f83872bec183e310424c435dfcac5cfdeb87bc410eb4d9b5029a,1,False,['Brown spot'],['PRIMARY_003253']
UNIQUE_GROUP_011258,a0be9b2e13b3764d1eca0ffc9a31af603ecb7e812d6bf2cc742852fad9adb060,1,False,['Brown spot'],['PRIMARY_009763']
UNIQUE_GROUP_011259,a0c8c07f8369aea4df9c274271423fbbd3fc77a13db92160cda3e203044d7162,1,False,['Rice Tungro'],['PRIMARY_005436']
UNIQUE_GROUP_011260,a0ca1c1cd66c15355f007b6b00d25ece75ec5ae3c45f84437dcbd54a7b64d5af,1,False,['Rice Tungro'],['PRIMARY_005704']
UNIQUE_GROUP_011261,a0ccdae4f708e2c617492848d4c10126752fe7034ba5758370f84b6443f0ba69,1,False,['Rice Tungro'],['PRIMARY_006424']
UNIQUE_GROUP_011262,a0cfe6a5d4ada2486cc625f8800355cb456d696d629de7bda2b6eea976e4ab11,1,False,['Rice Tungro'],['PRIMARY_014072']
UNIQUE_GROUP_011263,a0d02933b7cacf976173f6d5d980435ad137e64617b99d554d666c818ed29606,1,False,['Blast'],['PRIMARY_008422']
UNIQUE_GROUP_011264,a0d3d33aa5a16a0ac7adf4a604437f05a3f0e3a06b656fb6e23f4448e5f738a1,1,False,['Rice Tungro'],['PRIMARY_014317']
UNIQUE_GROUP_011265,a0d3fe538c6beb89cb3321465c0fc9cd82958dcaeb0db26fefe5d92d1a7b8051,1,False,['Rice Tungro'],['PRIMARY_014130']
UNIQUE_GROUP_011266,a0d64fa3e45c37d4c33ba8aa423ded822b38adae339a0e236859f0f0acbfe6e6,1,False,['Leaf smut'],['PRIMARY_003755']
UNIQUE_GROUP_011267,a0d725c21db369539ad75d076f0badf0c98ade4e651beceee36a411312e31561,1,False,['Brown spot'],['PRIMARY_010929']
UNIQUE_GROUP_011268,a0d8469c4e95512b9bf7317b93d59f858da22871a99a8361fb985e2cd61f5697,1,False,['Brown spot'],['PRIMARY_009566']
UNIQUE_GROUP_011269,a0d85eb37137751b0540a7f30ee50b50be6ab5652145508062355112e874d309,1,False,['Healthy'],['PRIMARY_012325']
UNIQUE_GROUP_011270,a0d92af9317e323425160280d14ba068a362673deccc395e2679d9de3fc6760d,1,False,['Healthy'],['PRIMARY_011701']
UNIQUE_GROUP_011271,a0db9b9b92114e4e5eef4a44154e116a91d92d0021ad85b0ae8d5b17669d265d,1,False,['Sheath blight'],['PRIMARY_007805']
UNIQUE_GROUP_011272,a0dbbd6371a6a4b83b45d3617c671f891263f33ba2b45d4b77caa500bd8fc1cf,1,False,['Brown spot'],['PRIMARY_011357']
UNIQUE_GROUP_011273,a0dee6b67c695534a0e7432e6f5176dd44f679e3748017dac8ddc2ac747e9799,1,False,['Healthy'],['PRIMARY_011956']
UNIQUE_GROUP_011274,a0e10eaa4d60dd7fa721ed8fe9158efacf58fc7d9a56b65d6b2091cb638d81e5,1,False,['Blast'],['PRIMARY_000886']
UNIQUE_GROUP_011275,a0e76c65cddc30c76281d1c5908f719f50de60febc8bf08a371d3154019f3c2f,1,False,['Leaf smut'],['PRIMARY_013992']
UNIQUE_GROUP_011276,a0ecbf24f07a9ad10c4dd670332f47c000fed270c2ba7f8bc867702b322b10f1,1,False,['Healthy'],['PRIMARY_011736']
UNIQUE_GROUP_011277,a0f07bdd33d16f0fc314adae51a9fbba57c3189c2eefd77bb47bf11084c8c55e,1,False,['Brown spot'],['PRIMARY_003439']
UNIQUE_GROUP_011278,a0f07e27f7f4b6ae2bc00e0972b34d97902aa45f3c5c9ef8ea9af1d078951965,1,False,['Sheath blight'],['PRIMARY_007593']
UNIQUE_GROUP_011279,a0f316b2cf6bcde7ebed7e0e1204e92de98489acd453fe8a39896ad2d26dd216,1,False,['Rice Tungro'],['PRIMARY_004397']
UNIQUE_GROUP_011280,a0f64cdeb8b8e39f1639f602d6c520601e7ab9ea2cd0bbb99a357648c9948e09,1,False,['Rice Tungro'],['PRIMARY_015890']
UNIQUE_GROUP_011281,a1030d9da5001511b9bc65fa40560dd57dcfa0989b7f3472c686dc65f22f502d,1,False,['Brown spot'],['PRIMARY_003180']
UNIQUE_GROUP_011282,a1072603d0ce5ea3b9e30553fbbc8ccb7b5742aacbb1da9cc5f761ad369b6bd8,1,False,['Healthy'],['PRIMARY_011723']
UNIQUE_GROUP_011283,a10bb9a7c0dd3b26872637c0bf3529f5e125b3e61c535b810e664c35d95d0e66,1,False,['Rice Tungro'],['PRIMARY_004802']
UNIQUE_GROUP_011284,a10c0da8a91e1c4ee70c2e4e0625f0c62e20e208d0a6a5c5713287cf72d5a195,1,False,['Leaf smut'],['PRIMARY_003955']
UNIQUE_GROUP_011285,a10c8ab8e008d1b31e6e81bd5299ca454bb6d1d3394576afa6a73795ccb2c7b5,1,False,['Brown spot'],['PRIMARY_002456']
UNIQUE_GROUP_011286,a118b93b4adae52475cf5361ab1b8ac4fcea25980ee234f149295bf4f7c6ae03,1,False,['Brown spot'],['PRIMARY_009985']
UNIQUE_GROUP_011287,a11fa72c79e6bf19206d03a56512283c8407b9d7536f8dde1077adbdf16c1236,1,False,['Brown spot'],['PRIMARY_011087']
UNIQUE_GROUP_011288,a1278bb105403f3050bdbfbab0a7caee64569cc60ed40ca4d0e2dea67a5d73d6,1,False,['Rice Tungro'],['PRIMARY_014225']
UNIQUE_GROUP_011289,a12d6113bc0611aaf31bc3786b7db952cb2d4a50aa7cf9d5cbfb745beec203fd,1,False,['Blast'],['PRIMARY_008281']
UNIQUE_GROUP_011290,a1314e8f79ca176102464bea3d52d1673bb8399c7adf3d92615c2ddfba518a50,1,False,['Blast'],['PRIMARY_001166']
UNIQUE_GROUP_011291,a132af9d556fca5dca8378ea70532245450a3b287997396dc34f1f9a3039a7ea,1,False,['Leaf smut'],['PRIMARY_003541']
UNIQUE_GROUP_011292,a1338798a8cc2b18d5ea7ccd4b0bf341d1b40a88bc34d40f74090f96b8d1adea,1,False,['Rice Tungro'],['PRIMARY_014969']
UNIQUE_GROUP_011293,a137f4a307be9d707188a6913390f7f0629698d5a60bf8cb300a340d28ffb36a,1,False,['Sheath blight'],['PRIMARY_006709']
UNIQUE_GROUP_011294,a13893a55c00b1152efb725931cb00b49073fb81184d8c4061a20090c43b7370,1,False,['Sheath blight'],['PRIMARY_007096']
UNIQUE_GROUP_011295,a13adf6cfdc5bb309eddf2db6d71f86ba84aa5841e790816717b362907801b99,1,False,['Leaf smut'],['PRIMARY_004146']
UNIQUE_GROUP_011296,a13b38067118ba66145b986efb10db6ec20fa14b39fd45c426260daf03149dc2,1,False,['Leaf smut'],['PRIMARY_003979']
UNIQUE_GROUP_011297,a140505d5e643ebdcc7c3215a50ce3765d307786eb25db1079c003e96589eb85,1,False,['Healthy'],['PRIMARY_011913']
